smiles,zero_point_energy
CC1OC(C=O)C2CC12,0.158509
CC1CN(C1)C=O,0.136847
CC(O)C1=CC2CN2C1,0.171279
O=C1NCCC=CC1=O,0.125686
NC1=CNC(N)=C1C#C,0.124681
CC1OC1C1(O)CC1,0.152128
CCC1C(CC=O)N1C,0.191226
N#CC1NC2C3OC2C13,0.114636
CCC1=CC2CC1C2C,0.206531
C1C2N1CC21OCC=C1,0.148844
CN1N=C(O)C(C=O)=N1,0.101107
CNC(=O)NC(=O)CO,0.134979
CC1OCC1OC(N)=O,0.146454
CC12CCC3C1CC23,0.179529
CC12C3CN1C(C3)C2=O,0.149004
CC1N2CC2(C)CC1=O,0.169987
OC1CC(=O)NC1=N,0.108678
CC(=O)C12CC3C(C1)N23,0.147317
CC1=CC(O)C=CC=C1,0.160158
COC1(C)C2CC1C2O,0.180994
N=C1OCC=CC1C#C,0.124198
CC1(CN1)C1(CO)CO1,0.169776
CC1=C(C)C(C=O)=CO1,0.13458
C#CCC12CN(C1)C2,0.142283
C1C=CC=CC#CC=C1,0.137966
OC1CCC(=C1)C1CN1,0.172548
CC12NC(C3NC13)C2=O,0.137223
N#CCCNCC#N,0.118981
CC1COC(=N)C1C#N,0.137016
CC1OC1C(=O)CO,0.127824
CC1CC2(C)OCOC12,0.182509
O=CC1=NCC2(CC2)O1,0.12344
C1CC1C1C2C3NC3C12,0.171877
CC1=CNC(=O)C(=N)N1,0.12657
OC1C=CC2OC1C2=O,0.112875
OCCCN1C=CC=N1,0.16087
COC1C=CCCC=C1,0.183402
CC(CC1CCC1)=NO,0.192694
CC1(C=O)C2CC=CC12,0.159118
CC1=NNC(=N)C=N1,0.109083
N=C1C=CN=NOC1=O,0.076141
OCC12OC3C1COC23,0.136284
CC(CO)(OC=N)C#C,0.14376
CNC1=C(O)C=NN1,0.120145
O=C1CCC2(COC2)N1,0.149179
CN1N=C(O)C=C1C,0.13089
CC1OC1C1(CO)CC1,0.180434
CC12CN=CN1C2C=O,0.135246
CC(O)C1(CO1)C(C)=O,0.155629
NC1C(N)C1(C#N)C#N,0.113003
N=C(CCC#C)NC=O,0.134371
CC1C2C(=O)OC12C#C,0.110327
CC1(OCC1CO)C=O,0.156125
O=CC12CNC(=O)C1N2,0.113891
CC(O)C1=CN=C(C)O1,0.146693
CC1OC1CC(O)C#C,0.155641
CC1CC2OC(C1)C=C2,0.185457
CC1=COC(=N1)C1CN1,0.1373
CC(O)C1(CN1)C=O,0.140476
CC1(O)CC2C1OC2=N,0.146681
CC1CC2N1C2(C)C#C,0.16891
OC1CC2C3CC3C12O,0.158844
CC1C=CC23CCC12O3,0.159828
CC1C=CC2C1C2(C)C,0.205544
O=C1CN2CC11CCC21,0.14926
NC1=NC2=C(O1)N=CN2,0.093303
O=C1CC2(CCC2)O1,0.130933
CC1C2OC3COC1C23,0.161044
CC12CN3C4C3C1OC24,0.150379
OC1=CC=CC(O)=C1F,0.101161
CC(C)C1OC2CC12C,0.20376
COCC#CC(O)C=O,0.131805
COC1CC1C(C)=O,0.150964
CC(CCO)C(C)=NO,0.190656
CCC(C)CC(C)=NO,0.213845
CCC1(CCC1)C1CC1,0.229292
CC1=CC2(O)CC2(O)C1,0.157531
CCC1(CC=CC1)OC,0.205094
CCCC(=NO)C(C)O,0.190611
CCN1C2C(C)C1C2O,0.19259
CCC1CN=COCO1,0.171755
CC1=CC(=O)C(F)=CN1,0.112743
CNC1=CNN=C1NC,0.160892
OC1CC=CC1CC#N,0.148337
O=C1OC2OCC3C2N13,0.103644
CN(C)C(=[NH2+])C([O-])=O,0.129275
CC1=CC=NC(=N)C=N1,0.125299
CCOCC1C2COC12,0.181438
OC12C3NC1C3C21NC1,0.136739
CC1CC2(CC2)C=C1,0.17788
C1N=COC2=C1C=NO2,0.092238
COCCCC(O)C=O,0.179091
O=C1CC=CC2(CO2)C1,0.135951
OCC1C=CCCC=C1,0.184249
C1N=COC2=C1NN=C2,0.105503
CC(C)C1=CC(N)=NN1,0.172149
CC12C3C4C3C1=CCC24,0.159594
NC(=O)C1(CN1)C1CC1,0.160281
OC12CC1C1(CCO1)C2,0.158642
CC1OC1(C)C1(O)CC1,0.17907
O=C1CN(CC#C)C1,0.116367
CC1=CCC2=CNN=C12,0.138959
O=CC12CCC(N1)C2=O,0.124638
COC(=O)C1(C)CC1O,0.157141
NC1=C(OC=O)N=CN1,0.101927
OCC1(CC#C)CCC1,0.181087
CC1OC2CC1CCC2,0.209532
NC1=C(OC=N)OC=N1,0.101583
OC12CC1C(=CC2)C#C,0.134882
O=C1CC(C1)C#CC#N,0.099698
CC(O)C(C)OC(C)=N,0.191171
O=CCOCC(=O)C#N,0.096156
N=C1OC(CC1=O)C#C,0.099734
CC12COC1C(=N)O2,0.118617
ON=C1CC2(NC12)C=O,0.111
CCC1OCC(=O)C1C,0.181472
C1CC11CCCC=C1,0.179647
C1CC=CCN=CO1,0.144153
OCCC12CC1(O)CC2,0.181196
CC1NC1C#CC#N,0.107083
C1OCC2=C1CC1OC21,0.137825
CNC1=CC=C(O1)C=O,0.124244
CC1NC1C1CN1,0.149965
OC1CC2CN2C2CC12,0.173203
CC1CC2(C)C3CC2C13,0.207426
OC1C2CC3(COC3)C12,0.159461
CNC1(COC1)C#N,0.130265
CCOCCC1OC1C,0.202851
C1OC23CCC(CC12)C3,0.186934
CC12CC(CC1C=O)O2,0.158848
CC1(C)CC1(C)NC=O,0.191666
OCC1C2CC(C2)C1O,0.185203
C1CC1OC1CC=CC1,0.182743
COC1=C(CO)NC=N1,0.136514
O=C1COCCC1C#C,0.135507
CCCC(OC)=NC,0.185956
CC1OC(C#N)C11CC1,0.146547
CN=COC1C2CCC12,0.170306
CC1NC1C(=NO)C#C,0.133488
NC(=O)C1COC=NC1,0.137842
C#CC1C2OC1C1OC21,0.112287
CC12CC(C#N)C1CO2,0.147547
CC(C)C1=CNN=C1,0.155452
CC(=O)OC1CC=CC1,0.158497
CC1=C(C)C(=NO1)C#C,0.121984
N=C1CNC2CC2O1,0.132955
NC(=O)OC1=CNN=C1,0.10273
NC1(CC1CO)C#N,0.13042
COC(CCO)C1CC1,0.20386
CC1NC1C1(CO1)C=O,0.145799
CC#CCN1CC1C,0.163453
OCCC(CCO)C#C,0.179198
CC1=NC(=NC=N1)C#C,0.100936
CCOC1CN(CC)C1,0.215572
CC1(O)CCOCOC1,0.183112
OC1=CC2=C(NCC2)N1,0.138889
CC12C=CC3(O)CN1C23,0.147377
CN(C(N)=O)C(=N)C#C,0.123014
CC(O)C(C#N)C(C)O,0.167923
C1C2C3C1C1OC3CC21,0.164948
CC1(OC1C#C)C#N,0.092545
CC(C#C)C(=O)OC=N,0.120951
O=CCC1OCC(=O)O1,0.110985
OC1C=C2CN3C1C23,0.119423
CN1CC2OCC(=O)C12,0.147461
O=CC12CC1CC=C2,0.131225
CC12CC3CN1C23C=O,0.147139
C1CC11CCCC11CO1,0.183555
OC(CCNC=O)C#N,0.134788
CC1=C(C)C(=O)NC1=O,0.123402
NC1C2C(=O)OC12C#N,0.089028
OC12CC3OC4C(C14)C23,0.137591
COC1CCC1C=O,0.152203
CC1CC(O)COC=N1,0.171219
CN1C(CC1=O)C1CC1,0.170766
CC1CC(C1)C(O)C=O,0.180616
CC12CNC1C(=O)CO2,0.147432
CN1C2C3OC3C(=O)C12,0.124051
OC1=NN=C2NC=NN12,0.080913
OCC1CC2(O)CC2O1,0.158853
CCC1CN1C(C)=O,0.163773
OCC1CCC11COC1,0.182148
COC1=C(C)N(C)N=C1,0.158766
C#CC1C2OC(C#N)C12,0.099646
CCCN=COCC#N,0.156985
OC12C3OC3C1NC2=O,0.100114
CC1(COC=N1)C(N)=O,0.136579
CCC1C2OC1C2OC,0.180895
CC1CC2NC2C1(C)O,0.194266
CC12CC(C)(C1)C2(C)C,0.226989
CC12CC1CC1CN1C2,0.196438
O=CC1(C=O)C2CN1C2,0.122595
CC(C)CC1(C)CC1C,0.249927
NC1=NON=C1,0.062933
NC1=COC(F)=NC1=N,0.090504
OC1CC2CCC1CC2,0.210377
CC1CN=C2OCCC12,0.174144
CNC(=O)CCOC=O,0.145429
CC(CO)C12CN(C1)C2,0.19428
CC12NC1CCC2C=O,0.171352
CC#CCC#N,0.083392
COC1(CO)CC=CC1,0.181551
CC(O)C1C2CCC12,0.176976
CC(C=O)C(C)(O)C#N,0.143345
CC1(C)COCC(=O)O1,0.158156
N=COC(=O)C1CCN1,0.136128
COC(C)C1C2COC12,0.181079
CCN1CC1CC#CC,0.191809
COCC1(O)CC(C)C1,0.203661
CC1CC(C)(C1)C1CO1,0.204356
CC(O)C12CC1C1NC21,0.170223
C1OC2C3CCOC2C13,0.16309
O=C1NC=CCN2CC12,0.138588
NC1=CC(N)=NO1,0.091829
CC1(CC(=O)O1)C=O,0.104589
OC1CC11CCCC1O,0.183035
CCNC(=O)OC,0.135762
N=C1C=CC(=O)NN=C1,0.103765
CCC1CC11CC(C)C1,0.228185
OC12CC1CC=C2C=O,0.135781
CC1=C(C=O)C(O)=NN1,0.113533
CC(=O)N1C=C(N)C=N1,0.12501
O=C1C(OC1C#N)C#C,0.074622
CC12C(C#N)C1N1CC21,0.135873
CC(=O)C(N)=NCC=O,0.133496
CC(OC(C)C#N)C=O,0.143461
CC1C(=O)OC1(C)C=O,0.132726
CCC12CC3OCC1C23,0.184044
CC12CC1CC2C(N)=O,0.170133
CCC1C(C)N(C)C1=O,0.193026
CC12C3C4CC1N=C4N23,0.13534
CC(COC1CC1)C#N,0.169322
COCC1=C(N)C=NN1,0.148651
COC1CC(O)C(C)=C1,0.181805
CC1C(C)C(=O)N1C=N,0.158409
C1OC23C4C5C4C12CC35,0.138065
C#CC#CC1=CNC=C1,0.101507
C1CN(C1)C1=CN=NN1,0.138691
CN1C(=O)OC=NC1=O,0.090215
COC1=C(N)C=C(C)O1,0.146651
CC(O)CC(C)CO,0.197686
C#CC(CC1CO1)C#C,0.132408
CC1CC1C1(CO1)C#C,0.156756
COC12CC1C(C2)C#N,0.147009
OCC1=NC=CN=C1F,0.101468
CC12COC3CC1OC23,0.161711
COC1CCC(=O)C=C1,0.15927
N#CC1NC2C3NC1C23,0.12761
CNC1=C(O)C=C(O)N1,0.135126
C1C23CCOC12CCO3,0.161535
O=CN1C=CC(=O)N=N1,0.07702
CC1C(C#C)N1C(C)=O,0.144132
C1COCCOCCO1,0.183669
CC(O)C1C(C)C1CO,0.204652
OC1(CC11CCO1)C#C,0.132983
CC1CNCC(N1)C#N,0.173707
NC1=NOC2=C1CCO2,0.115201
C1C2OC22CN=COC12,0.126043
COC1C(C#N)C1C#N,0.111423
OC1CC2CC(=O)C1O2,0.137259
O=CNCC1=CN=CO1,0.114139
OCC1=NNN=C1C#C,0.101425
CC1=CNC(=C1)C#N,0.108955
CN1CC(CO)C1=O,0.142337
CC1CC2CC(C)C12,0.201137
N=C(NCC=O)NC=O,0.123099
N=COCC1=NOC=N1,0.101583
CC1C2COCC(O)C12,0.184124
CC12CC1CC(=O)O2,0.130696
CC(C)C1CCCCC1,0.253898
OC1=NC(F)=CC(F)=N1,0.066279
COC12CC1C(CO)C2,0.181184
OCC1C2C3CC1(O)C23,0.159281
CC12CC3CC(=O)C1C23,0.160437
NC1=NC(=CO1)C1CO1,0.113644
OCCC1(CCO)CO1,0.179987
OCCC1(O)CC1O,0.151159
OC1CC2OC2C1=O,0.107091
CC1CC2COC2(C)C1,0.206461
CC1CC2OC2C1CO,0.183044
CCC1=C(C=O)N=NN1,0.124563
OC1CCCC2CC2C1,0.208497
CN1C(=O)C(O)C11CC1,0.145849
CC(C)(O)C12CCC1N2,0.19341
NC1=NC=NC(=N)C=N1,0.103471
C#CC(C#N)C1CC1,0.117557
CC1C2N3CC2(C=O)C13,0.146705
NC(=O)C1C2CC2C1O,0.148402
O=CC1=CC2OC1C2=O,0.088254
CCCCC1CC1C=O,0.203999
CC1(C)CCC2CCC12,0.2305
CC12C3OC1C3C2C#N,0.123687
N=C1OCCC2COC12,0.150158
CN1CC2CC3C1CN23,0.186116
CC1(C#C)C2CC1C2O,0.158116
CC12CC(C1)(C2)N1CC1,0.194443
OC1C2CC3CC2C13O,0.160819
CCC1C(O)C1C(N)=O,0.170142
CCCC12COCC1N2,0.195521
CC(C)C12CC(=O)C1N2,0.169841
N#CC1C2CC3C2CN13,0.139299
OCC(=O)NCCC#C,0.14446
CN1CCC1(C#C)C#C,0.14444
CN1C=CN=C1C(N)=O,0.1261
CC1(C=O)C2NC2C1=O,0.12209
O=C1C2NC2C1C1CN1,0.136676
CC(C)(O)CCCC=O,0.201433
CN1N=CC(=N1)C1CN1,0.138541
CC1(C)CC1CC#C,0.174418
CCC1=CC2COC1O2,0.160541
C1CC11CCC2OCC12,0.184855
C1OCC2NC1C1OC21,0.151392
NC1=CC(=O)CC(=O)C1,0.124565
NC12CC1COC2C#N,0.137149
CC(C#CC=O)N1CC1,0.144851
CC12OC3C1C=CC23C,0.157983
CC1(O)CC2(OC12)C#N,0.121891
CCC12CC1(C)OC2C,0.203517
CCNC1=C(C)N=CO1,0.159382
CCN(CCO)C(N)=O,0.182155
CN1C=CC(=C1)C(C)=O,0.147379
OCCC1CC1C1CC1,0.205095
OC12CC1C1NC2C1=O,0.125482
CC1CC(C#N)C1=NO,0.134642
N#CC#CCCN1CC1,0.135604
CN1C(CO)=CN=C1C,0.159943
O=COCC1=CN=NN1,0.101568
NC1=CC=NC(=O)C=C1,0.114479
O=CC1COCOC1=O,0.112508
COC1=COC(=O)N1,0.095211
CC1N2CC1(C=O)C2C,0.169462
COC1C2CC2C1C#C,0.157852
CC12CC1N1C3CC1C23,0.172892
NC1=CN=C(O1)C1CO1,0.113376
COC1OC(C)C2CC12,0.182434
CCC(C)C12CC1CO2,0.204641
CCC12COC1(C)C2C,0.203809
OCC1NC(C#C)C1=O,0.122315
O=C1CC2(C1)C1CN2C1,0.147615
CC1=CC(=O)CC11CO1,0.134977
CC1C2C3C4C(N24)C13O,0.147734
CC1C2CC1C(C2)C=O,0.183663
CCN=C1N=NON=N1,0.097054
OC1CC2CC1OC2=O,0.138805
CC(C#N)C1CC2OC12,0.147181
CC1CC2(CN3CC23)O1,0.170807
CC(C)C1=NOC=C1N,0.159074
CC1OCC2CC12C=O,0.158846
COC1CC11CC=CC1,0.182482
COC1(C)OCC=C1,0.152315
CC1NC(=O)C2NC12C,0.160085
CCC1OC11CC(=O)C1,0.156194
CC1CC2=COC(=O)N12,0.125037
CC(=O)C(=N[O-])C(N)=[NH2+],0.121493
CC1(O)CC1CC#N,0.140486
CCCCC1=NCCO1,0.194487
OC1CC2C3CC3CC12,0.185422
CC12N=COC1C1NC21,0.137557
N=C1COCCCO1,0.1442
NC12COC1CNC2=O,0.138382
CC1=NC(F)=CC(N)=N1,0.113053
O=C(C#N)C1=NOC=N1,0.054396
CC1=NC(=N)OC(O)=C1,0.112114
O=C1NC2C3OC12C=C3,0.100799
CC1CCC2(CO2)CO1,0.182952
O=C(C#N)C1CC(=O)C1,0.098689
CC12CC(C=C1)C2=O,0.130482
CC1C2CC2N1C(C)=O,0.169658
CC1C=CCN1C(C)=O,0.170632
CC1C2N(C)CC12C=O,0.169327
OCC1C2C3NC3C12,0.14258
CC1NC(C#N)C1C#C,0.134912
CC1=CNC(=O)C(F)=N1,0.101242
CN1C2C3C=CC1C23C,0.171393
CN1CC2(NCC12)C#N,0.148266
C1C2CCC12C1CCC1,0.207462
CC1NC1C1=NON=C1,0.124949
C1CC2COCCCC12,0.209044
C1CC11CCOCO1,0.155614
CC#CC(O)C#CC#C,0.108399
CC(C#N)C#CC1CC1,0.146595
C1CC1OC1=COC=C1,0.136319
CC1(C)C=CCC1CO,0.205072
CC12CC1(O)COC2=N,0.147379
CCC(CCOC)C#C,0.20235
OC1CN(C=O)C1=N,0.106874
CC1OC(=O)C1C(N)=O,0.123758
CC1C2COC2C1(C)C,0.205103
CC(CCC#N)N1CC1,0.181681
OCCC12CN1CCC2,0.195364
OC1=NC(CC#C)=CN1,0.11262
CC1(CCCC1)OC=O,0.182094
FC(F)(F)C1C2CCC12,0.121892
CC12C3OCC1COC23,0.161048
CC1(C)C(C)(C)C1(C)O,0.22425
CN1CC2(C)CC12C=O,0.168929
CC1C2OC(C12)C(N)=O,0.147146
CC(OC(=N)C#N)C#C,0.109904
NC1(CC1C#N)C1CO1,0.135664
OC1CNC(=O)NC1=O,0.115017
NC(=O)C1OC(=O)C1O,0.099971
CC(O)(COC=N)C#C,0.143679
N=C1NC23CCC2OC13,0.137595
CC12NC1C1OC21C=O,0.121586
CC(C)C1NC1(C)CO,0.214917
CC12C3C4CC(N14)C23O,0.147971
CCC12C=CC3CC1N23,0.172566
CC12C3C4C3N(C14)C2=O,0.124721
N=C1OC2C3C2C2C3C12,0.127245
C#CC#CC1(CO1)C#N,0.074655
CC12CC1CC(=O)C=C2,0.159973
CC12CCC1C2(O)C=O,0.157162
CC1CC2C(C1)C2(C)O,0.205525
CN1C2CCC3(CN3)C12,0.184378
O=C1NC=NC=C1C#C,0.090879
CC1NC1(C)C=O,0.135142
CCC1(O)CCC1=NO,0.168177
CC1CC(C)C(=O)C1O,0.181566
CC(C)C#CC#CCO,0.156299
CC1OC2CN=COC12,0.149082
O=C1NCC2(CC12)C#N,0.114805
CN1C2CC(O)(C=O)C12,0.145057
COC(C#N)C#CCO,0.121189
CC(=O)C12NC1CC2=O,0.122374
CC(C)(O)C(C)(C)C#N,0.190366
CC1OCCCC11CC1,0.207416
COCC1C(C)C1C#C,0.179587
CC1CC(=O)OC=N1,0.119509
CC1=NC=C(O)NC1=N,0.125214
CC1C2OCCC(O)C12,0.183599
CC1=CC2NC3C1C23O,0.148261
CC1(CCC#N)CN1,0.153708
CC1=C(C)C2CC1C=C2,0.183724
OC1CC2C1C2N1CC1,0.171019
N#CCC12CC3C1CN23,0.13679
CC1(CN1)C1=CNC=N1,0.149843
CC1(O)C2OC1C21CC1,0.156937
CC1OC1C(O)CC#N,0.145123
N#CC1COCCOC1,0.14926
CCN1C=C(C)NC1=O,0.159516
OCC1=CN(C=O)C=N1,0.112966
NC(=O)N1C=C(N)N=N1,0.102472
OCC1OC=NC1C=O,0.123683
CCCOC1=CC=NN1,0.160614
CC1C2OCC11COC21,0.160736
OC1CC(C=O)C=C1,0.130059
CC1C2(O)CC1(O)C=C2,0.157454
CC1C2(CO)COC12C,0.180547
OCCC1(CN1)C#N,0.130357
CN1C=C(F)C(=N)C=N1,0.113016
CC#CC1(C)CC1C#C,0.155504
COC1C(C)C1C=O,0.151353
ON=C1C2C3CC1CN23,0.138981
COC1C2CC(O2)C1O,0.159677
CC#CC1(O)CCC1O,0.156621
CC1CC(C)(C)N=CO1,0.193858
CC(C)(C)CC1CO1,0.19781
NC(=O)C1OCC2NC12,0.137638
CCNC(=O)CC#C,0.140075
CC1(N)CC1(C#N)C#N,0.123243
OC1(CC#C)CCC1,0.152145
CCC(CO)C(=O)C=O,0.155566
O=C(CC#N)C1CO1,0.09387
CC12CC3C(O1)C1C2N31,0.150351
NC(=O)C12C3C4C1N4C23,0.112578
COC(CCO)C(C)O,0.201687
CC12CCCC1C2CO,0.20692
CC(C)C(C)C1OC1C,0.226069
N#CCNC12CC1OC2,0.135773
CC12C3CCC1CCC23,0.209477
OC12CC(C1)(C#N)C2=O,0.10005
CC12C3C(C#C)C1CN23,0.14712
OC1CC2C(CC12)C#C,0.158581
OC1C2OC(C3CO3)C12,0.135757
OCC#CC1=NON=C1,0.088254
C1N=C2OCCN3C1C23,0.139324
OCCC1CC1OC=O,0.156937
CNC(=O)NCCC#C,0.157303
OCC12CCC3C1CC23,0.184725
CC12CC=CC3C1OC23,0.160376
N=C1ON=C(C=C1)C#N,0.078081
CC1(O)CCOC1,0.14846
CC(O)C(CCO)C#N,0.16836
CC1OC11CCC(O)C1,0.181842
CC(CCC=O)C(N)=O,0.167975
CC1(C#N)C2C(O)CN12,0.135377
CC1CC=CCC(=O)O1,0.15924
C1OCC2OC1C=C2,0.133404
OC1=CC(NC=N)=NN1,0.114799
CC(O)CCC(C)C#N,0.191976
OC12CCN=C3NC1C23,0.13688
NC1(C#N)C2CCOC12,0.137782
CCC1OC2=NCCC12,0.172191
CC12CC1C1(CC21)C#N,0.147545
CCC(=O)C#CCOC,0.15501
CN1C(CO)CC1C#N,0.15875
CCC(CCCO)C#C,0.202679
CCC1(CC(C)=O)CO1,0.179403
CCCCNC(C)=O,0.187087
OCC12CCC3CN1C23,0.173489
CC1OCC2(CC2)CO1,0.183264
CCC12OCCC1C2O,0.182748
N=C1OCC2C3NC1C23,0.139777
N#CC1CCC=CCC1,0.173354
OCC1(C=O)C2CC1C2,0.15979
CNC(CO)(CO)C#N,0.15793
COC1C(O)CC11CN1,0.170065
CCOC1(C)CC1C=O,0.178907
O=CC1CCC11CC1,0.153039
CC1CCCCC(=N)O1,0.195909
CC1(NC1CC=O)C#C,0.144186
CC(=O)C1=CC=CO1,0.107109
OC1CCC2C1N2C=O,0.148144
CN1N=C(O)NC1=O,0.09665
CC1=CC=C(OC=N)O1,0.123634
COC1C2OC(=O)C12N,0.122916
CC1C(C#C)C(O)C1=O,0.132868
NC1=CC2=C(CC=C2)O1,0.126325
CN1C=NOC1=O,0.079273
OC1CC(O)C1C#N,0.118638
CC1C2CC3N1C3(C)C2,0.196754
OCC(=O)OC1COC1,0.13418
CC1(C)CC(=O)C(=O)O1,0.133829
OC1COC=NC1C=O,0.124852
CC12CC(O1)C(O)CC2,0.184095
C1OCC1N1C=CN=C1,0.138589
C#CC1OC2CC12C#N,0.099615
O=C1NC2CC2(O1)C#C,0.100456
O=COC(C#C)C1CN1,0.122056
CN1C(=O)C=NC=C1C,0.136977
O=CCC1=CNN=N1,0.096169
CC1=CC2CCC2C1O,0.18352
CC1COCC1NC=O,0.171802
O=CC1CC1(C#N)C#N,0.087668
O=C(C#N)C1=CN=NO1,0.053357
CC1CC(N)C1(N)C#N,0.171003
CCOC(CO)CO,0.175873
CC1NC1(CO)CO,0.165289
CCOCC(CC)C#C,0.202076
C#CCC#CC1CCO1,0.133845
CC12CC(C=C1)N1CC21,0.17335
OCCN1CCOC1=O,0.148759
C1C2N1CC1C3CC21O3,0.149964
CC1(C)CC1(C=O)C#C,0.155223
CCCC(O)C(=O)CO,0.17929
CC1CCC2CCC1O2,0.209746
CC1=CC(=O)C2CC1O2,0.136768
COCC1=CCCC1C,0.20513
CNC1=C(NC=N1)C#C,0.124797
O=CC1(CC2OC12)C#N,0.099106
O=C1C2OC(C=C2)C1=O,0.089949
CC(C)CC1CCC1=O,0.203823
OCC1CN=C(O1)C#C,0.123649
CC1=CC(=O)NC1=N,0.108202
N=CN1C2CC2CC1=O,0.137338
CC1=C(C=NN1)N1CC1,0.149136
OCC1(CC1O)C1CC1,0.182079
CC1C(C#C)C(C)C1=O,0.156033
O=C1CC2C3CC2C13,0.132956
CCC1CC1C#N,0.136913
CN1C2C1C1(O)COC21,0.14648
CC1CC=CC(O1)C=O,0.157948
CCCCN=COC=O,0.168255
CC#CC1CC1(C)C,0.174514
CC1C2C3C(C#C)C1N23,0.147862
COC1=CN=C(N1)C#C,0.112165
N=C1N2CC2CC1=O,0.108502
CC(C=O)(C=O)C1CC1,0.15565
CC1=NC(=N)C=C(F)O1,0.100538
CC12OC3CC1CC23,0.155706
OC12CCCC1CCC2,0.20868
O=C1C2OC1C=C2,0.078861
O=CN1CC(=O)C1C#N,0.08773
CC1=C(NC=C1N)C#N,0.125544
CC12CC1C(O2)C(N)=O,0.146615
OCC1CC2CC(C2)C1,0.208747
COC(=O)C(=O)C1CO1,0.109799
CN=COC(=O)C(N)=O,0.109979
C1CC1C1CCOC1,0.178662
OC1CC=CC1C1CO1,0.159692
CN1CC1C12CC(C1)O2,0.170759
OCC1C2C3C(O)C2N13,0.148089
N=COC1COCOC1,0.148569
O=C1CC2CCC1OC2,0.162178
N=COC1C2C3OC2C13,0.123616
N=C(CC=O)OCC#C,0.120275
O=C1OC=NC1C#C,0.071644
COCCNC(=O)C=O,0.145493
C1C2C3C4CCC2C1C34,0.188207
CC12CC3C(C1)C3C=C2,0.185929
C#CC1C2NC3C2OC13,0.12562
CC1CN1C1=CC=NO1,0.136379
N#CC12C3C4CN1C2C34,0.115051
N1C2C=CC3OC2C13,0.12235
CNC(=O)OC(C)C#N,0.13413
FC(F)(F)CC(F)(F)F,0.058136
CC12CCC3C1OC23,0.155087
CN1C2CC1(C#C)C2O,0.14539
CC12NCCC1OC2=N,0.16124
CC(C)C1C2CC2C1O,0.204911
CC1=CC(=O)NN=C1F,0.101188
CC1CCC2OCC1O2,0.185711
NC(=O)CC1CN=CO1,0.137219
CCCN(C)C(=O)NC,0.204198
FC1=CN=C(C=C1)C#C,0.089223
CC1C2C=CC(C)(O)C12,0.181815
N=C1OCCCC11CC1,0.173311
CNC1=CN=CC=C1F,0.125581
COC1C(C)C2NC12C,0.192604
COC(CO)C(C)C,0.197893
CC1(C)NC1C#CCO,0.168438
O=CCCNCC#N,0.128978
C#CC1CCC=C1C#C,0.13456
CC12CCC1(N2)C(N)=O,0.159466
CC12NC3C1OC(=O)C23,0.125546
CN(C(C)=O)C(N)=O,0.129726
OCC1CC2C(O)C2C1,0.183552
CC(=N)OC(C)(C)C#N,0.156076
FC(F)(F)CNC1CC1,0.132295
O=C1NC2C(C3CO3)C12,0.124599
OCC1=COC=N1,0.091162
OC1CCN2C(C#C)C12,0.147713
CC12OCC1OC1CC21,0.159684
CC(C=O)C(C)(C)C=O,0.177584
COCC1(C)CCCO1,0.20468
O=C1C2CCC(N2)C1=O,0.126955
NC1=NNC(=N1)C#N,0.075197
CCC1C2CN1C2C#C,0.170527
CC1(C)C=CCC1=NO,0.169354
CC1(CO1)C1C2CCC12,0.182328
C#CC12CN3C4C(C14)C23,0.124978
CCC12CC1OCC2,0.178104
CCC(O)C(F)(F)F,0.113789
CC1C2OC3(CC3O)C12,0.157846
OCCCC1=NCCO1,0.171249
CNC1=C(CO)OC=C1,0.148156
O=CC1CCCC2OC12,0.160189
CC1=C(N=CN1)C#N,0.097625
CC12OC1(C)C1CC2O1,0.158415
CC1CCC2(CC12)C#N,0.172728
CC#CC1C(O)C1C#N,0.122055
CC1(O)CCCCC1=O,0.182527
CC1(O)CNC1(C)C=O,0.168007
CC1=CC2OC2C11CO1,0.135219
CC1C(O)C(=O)C11CN1,0.145818
CC1=NOC(C)=C1N,0.129882
NC1=NCCC1=NO,0.120069
CCC1(O)CCC(C)C1,0.228419
C#CCCC1CC2OC12,0.15769
O=CNC1C2C3OC3C12,0.124313
O=C1CC2(OCC12)C#C,0.110332
CC1CCC2CCOC12,0.209229
O=CC1CCC(N1)C#N,0.137102
CNC1=CC(NC)=NN1,0.160739
C#CC1C2C1C1CCC21,0.159621
N#CC12NC1C1OC21,0.083727
COC(=O)NC1(C)CC1,0.169253
CC(O)C1CCCC1=O,0.182467
CCCCCC(C)C=O,0.225887
CN=C1C=C(C)ON=N1,0.120724
CN=C1OCC11CC1,0.141802
OCCC1COCC1O,0.18208
CC1=NC=C(O1)C(N)=O,0.112552
CC1=C(N)OC=C1CO,0.146564
OC1CNC(=O)C1O,0.120634
NC1=CN=CC=C1C#C,0.114198
O=COC12CC1CC2=O,0.110667
C1C2C3CC1OCOC23,0.163667
NC(C=O)=NCCC#N,0.123073
COC12CN3C(CC1)C23,0.172366
COC1=CC=C(C)N1,0.142286
CC(O)(C=O)C1(C)CO1,0.15429
FC1=CC=CC(=O)N1,0.085295
CC12C3CC(CC13)C2O,0.184995
CN=C1OC2COC12,0.11877
OC1CC2C(C1)C2C=O,0.159555
CCCC(O)C#C,0.145756
CC1C2NC2C1NC=O,0.160095
CC1CC2C1C2N1CC1,0.194608
